formula,prediction,dens_score,peak_score,is_valid,predicted_e_above_hull,is_theoretical
K4SiNi,9.059085846,0.855629862,1.291394709,TRUE,0.009545669,0.983362198
Na2PmAg,9.058969498,1.818268001,1.278954072,TRUE,8.20E-05,0.999963164
CoHCO4,9.056379318,5.54191481,1.053862333,TRUE,0.048059419,0.9991225
AcDy2Zn,9.055944443,3.530741422,1.116718825,TRUE,0.013422266,0.999992073
Y9HAu3,9.055261612,1.653130126,1.230799821,TRUE,0.003404453,0.999619067
CaGaFe6,9.055025101,4.588772309,1.071301253,TRUE,-7.09E-05,0.999985099
ZnSnH3,9.054914474,4.821257441,1.036272491,TRUE,0.000227123,1.000312805
NdNb2Au,9.054256439,1.668901719,1.209127568,TRUE,0.066708043,0.999807954
K3TlPb,9.053454399,1.08152077,1.326460026,TRUE,0.00137347,0.979755759
ZrZnInFe,9.052713394,7.020116063,0.939102202,TRUE,0.03289704,1.000427246
MgB3H20N3,9.052711487,1.607572786,1.28908193,TRUE,0.03813085,0.999737859
CaPOs3,9.052120209,4.004267967,1.114960725,TRUE,0.003554866,1.000014544
K4TiTe,9.050559998,0.976920494,1.303938126,TRUE,0.002708852,0.999901772
TbYFe2,9.049913406,2.768885041,1.21703643,TRUE,0.014675945,0.999991417
Sm2CdSn,9.049887657,3.217091914,1.131253127,TRUE,0.013757035,1.00001204
GdHoFe2,9.04986763,2.657530317,1.226176305,TRUE,0.083834127,1.00004673
BaV4Mo,9.049539566,2.15057726,1.215651933,TRUE,0.00446032,0.999718428
AlBiBr3,9.048689842,4.966638774,1.088117773,TRUE,0.000605509,0.981222868
Nd2TlAu,9.048510551,5.51581433,1.014683438,TRUE,0.007022128,1.000048518
Li17AlPS11F,9.048493385,4.403761169,1.103440651,TRUE,0.023003176,0.99877274
BaSr4Mn,9.048128128,2.676046583,1.206120905,TRUE,0.008611932,0.999978423
VSb(PO4)2,9.048069954,4.272037376,1.050732468,TRUE,0.068552978,1.000022173
Cs3HN,9.047863007,2.398147846,1.241954786,TRUE,0.01308687,0.999909043
YbLuMg2,9.046303749,2.632671458,1.22523637,TRUE,0.024400294,0.999957144
Nd2ZnGe,9.045578003,2.20715002,1.258698248,TRUE,0.003184006,0.999961734
YbHo2Cd,9.045456886,1.764684956,1.250558865,TRUE,0.014997318,0.999984801
H20C15O4,9.044840813,1.079317643,1.26763083,TRUE,0.092570119,1.000669956
Nd2DyCu,9.044667244,4.946421369,1.065057948,TRUE,0.030095205,0.999945641
InNiH3,9.044579506,3.918469833,1.130887254,TRUE,0.03168714,1.000172496
Cs3ICl,9.044531822,2.176054886,1.201135013,TRUE,0.000666395,1.000178933
BaSm2Hg,9.044306755,4.579951217,1.043921383,TRUE,0.067638405,1.000025511
AcLu2Zn,9.04391861,1.965228916,1.259909905,TRUE,0.008936241,0.999999642
La6Hf6O,9.043879509,1.396304619,1.337045739,TRUE,0.007928908,0.999815345
Cs3GaAg,9.043478966,1.764815414,1.269970493,TRUE,0.000580475,0.999949574
Li14AlP(S5I)2,9.042508125,4.340738636,1.149693403,TRUE,0.005138144,0.998921037
Li2Fe2Si8O19,9.042210579,6.428567343,0.988044329,TRUE,0.070296787,0.999782443
La3NbO,9.041221619,3.827241388,1.111953434,TRUE,0.038880631,0.967879176
Li2DyPCO7,9.040937424,4.973683595,1.125190102,TRUE,0.09253893,0.999981403
K2SiGe,9.040818214,2.54723196,1.272540624,TRUE,0.000110343,1.000035048
P4H3(WO8)2,9.040671349,6.020764741,1.000169098,TRUE,0.039748222,0.999889135
BaNaDy2,9.039992332,2.736329541,1.221460576,TRUE,0.03694497,1.000041842
Y3MgRe,9.038888931,0.688887247,1.288783927,TRUE,0.005024195,0.999732256
YTiAlFe,9.038276672,2.676728735,1.199787498,TRUE,0.077628478,0.972465158
RbTmPb2,9.037885666,1.428698696,1.2628688,TRUE,0.000129148,0.999899387
BaLiEu2,9.037557602,1.594092124,1.295603755,TRUE,0.08115869,1.000011802
YHfAlAg,9.036603928,6.135052348,0.967979643,TRUE,0.0002141,0.999898255
Li14GaGe(Se2F)4,9.035255432,2.249232081,1.194668793,TRUE,0.047583193,0.997351229
Y3ZnGa,9.035003662,1.722488588,1.219825299,TRUE,0.000250831,0.999932587
Ba3NaHf,9.034994125,1.829182143,1.245197468,TRUE,0.00097625,0.999961972
SiGeH3,9.034096718,1.954536802,1.271815992,TRUE,0.016735539,1.000011206
RbGd2Be,9.03295517,2.65692325,1.186372902,TRUE,0.000858337,0.999546885
NaHfAlV,9.03288269,0.744395939,1.341074831,TRUE,0.000332832,1.000233412
K3BaCu,9.032783508,0.513658659,1.274891521,TRUE,0.002002701,0.999920368
VH2O3,9.032765388,5.055720796,1.044457397,TRUE,0.021533683,0.986311138
Na4Ca2SiAs4,9.032249451,1.940852059,1.221330322,TRUE,8.82E-05,1.000011563
AgSnBr4,9.032139778,4.910864141,1.065101678,TRUE,0.000371292,1.000114083
SrAcFe2,9.031272888,2.344148501,1.16141462,TRUE,0.010634571,1.000058413
Rb3SbO,9.029625893,1.710566794,1.272168275,TRUE,-1.46E-05,0.979904413
NbNi2,9.029405594,5.756944524,1.01842992,TRUE,0.087943383,0.999827385
YbHo2Ga,9.028774261,2.260117859,1.201503244,TRUE,0.025981441,0.999969482
CrPO4F,9.028516769,6.935123581,0.907388035,TRUE,0.040987477,1.000041485
Mo12PH13O40,9.028046608,7.086132026,0.903739414,TRUE,0.032170758,0.999020815
CaGd2Zn,9.024614334,3.013949847,1.184489203,TRUE,0.036209166,0.999941051
CsGd2Y,9.024178505,2.603435119,1.197301296,TRUE,0.000461966,0.99997282
K4SrCl,9.023915291,0.804416747,1.336056276,TRUE,0.066974044,0.999756098
LiGe2(PO4)3,9.02298069,4.933948964,1.041799979,TRUE,0.011730283,0.996970832
Li15SiSnSe11Cl,9.022724152,4.980315887,1.062011963,TRUE,0.013095528,1.000134349
Ca4CrCu,9.022706032,0.832915479,1.319936044,TRUE,0.022204056,0.999940515
BSeCl3,9.022403717,6.480721432,0.924637641,TRUE,0.019866705,1.000884652
Na5LaO4,9.021827698,1.992421904,1.261052872,TRUE,0.06094569,0.999976397
Dy2FeTe,9.021817207,2.741340632,1.21535288,TRUE,0.092141308,1.000100255
NaSr2In,9.021776199,2.872154449,1.127226943,TRUE,0.002724916,1.000017881
Li12AsP(BrO5)2,9.021252632,6.569320328,0.906952875,TRUE,0.009274542,0.999570131
YNb3Si,9.020775795,2.319010496,1.160960689,TRUE,0.00028269,0.999942303
B2Te2Br3,9.020764351,4.197051443,1.165982934,TRUE,0.000574574,0.993728578
Dy2CuSi,9.020740509,2.852427666,1.206056689,TRUE,0.004448161,0.999698758
CeZrFe2,9.020231247,4.323233146,1.065431458,TRUE,0.033986032,1.00003922
Ca4NiGe,9.0201931,1.636656143,1.2308317,TRUE,0.004430056,0.999991179
RbEu2Pb,9.019805908,3.503406727,1.138470354,TRUE,0.027707934,1.000027657
RbErMn2,9.019181252,2.811221046,1.186786656,TRUE,1.85E-05,0.999687433
Gd2LuMn,9.019144058,6.259949329,0.989538707,TRUE,0.008896425,1.000028014
Li2Fe5Si5O16,9.018705368,5.333882954,1.042530788,TRUE,0.072287098,1.00003314
Nd2ZnPt,9.018527031,3.73306657,1.135517049,TRUE,0.031656355,1.000086069
Dy2ZrSn,9.018241882,2.164089096,1.280089339,TRUE,0.01150921,1.00003469
LiHS,9.017886162,3.938837926,1.121422014,TRUE,3.55E-05,1.001688361
ZrNbBr4,9.017853737,6.378066452,0.952417471,TRUE,0.021928713,1.00002718
Ca4FeTe,9.017631531,1.518412375,1.247989057,TRUE,0.017426491,1.000026345
BeVRe4,9.017356873,7.103827925,0.913775344,TRUE,0.000600606,0.999917507
YCrNi6,9.017110825,2.4518847,1.247875127,TRUE,0.011341393,0.999865294
YScNb3,9.016839027,2.069546114,1.285976569,TRUE,0.041444957,0.999763012
As3HO,9.016469002,1.637415154,1.257481673,TRUE,0.00048323,0.993165135
Li16AlAs(O5F)2,9.016304016,4.034301658,1.049495849,TRUE,0.035806611,0.999340892
Li13SnGe(ClO3)3,9.015770912,2.454923941,1.190607036,TRUE,0.01413779,0.999170184
NiPCl3,9.015213013,7.472419913,0.890274941,TRUE,0.021086916,0.998088598
YCr4Sb,9.014418602,1.636521607,1.2369732,TRUE,0.083645172,0.99994266
BaPmHo2,9.014355659,4.693963807,1.123177992,TRUE,0.007726312,0.999924183
Er(AlFe)6,9.014280319,5.99782496,0.982446875,TRUE,0.000106871,0.999878645
BaFeRu3,9.013900757,3.223828652,1.124028167,TRUE,0.013783246,0.963110566
Ca3TeRh,9.013667107,1.828243428,1.229639681,TRUE,0.017671347,0.999809563
ZnCr2(PO4)2,9.012820244,7.73043403,0.926184909,TRUE,0.056685746,0.999976635
Li14AlP(Se2F)4,9.012663841,1.237231526,1.269568363,TRUE,0.076393709,0.99866724
BaLaCuHg,9.012593269,2.34895292,1.148377802,TRUE,0.025585949,0.997813523
BaGaCo4,9.01185894,6.915686514,0.98851907,TRUE,0.03665933,0.999846637
Na125C6I2BrN4Cl,9.010979652,2.594955871,1.166237448,TRUE,0.0421803,0.993157983
Li5NbO5,9.010882378,1.416219383,1.237289522,TRUE,0.025158241,1.000141263
ZnRe4W,9.009302139,7.520375259,0.892486904,TRUE,0.007911503,0.999512076
Li3TiS,9.00906086,0.937911817,1.314915174,TRUE,0.025058702,1.000027776
CsK3Bi,9.008353233,1.435540683,1.272845006,TRUE,0.002381936,0.999709606
K4InSb,9.007435799,1.702969681,1.291485128,TRUE,0.005282387,0.9996382
Ca3CdPb,9.00683403,1.797654648,1.179990635,TRUE,0.004979149,0.999838173
Y3HfNb,9.006392479,1.047268856,1.317465135,TRUE,0.010978281,0.999736309
NaLiCa4,9.005876541,2.000429104,1.228554521,TRUE,0.065696478,0.972951353
Nd2TlGe,9.005871773,2.359419048,1.208508241,TRUE,0.005725652,0.999653101
SrDy2Cu,9.005088806,4.076123153,1.087317389,TRUE,0.050926551,0.999921322
Sr4CaHg,9.004743576,1.23190612,1.201308763,TRUE,0.015294001,0.999967337
Sr2YbBi,9.004005432,5.025925604,1.051256637,TRUE,0.013129964,1.000016093
NiAuBr4,9.003418922,7.234246157,0.923592529,TRUE,0.000408307,0.99984026
Cr6Ag6O,9.003219604,6.194975346,0.967954503,TRUE,0.092527322,1.000824332
Ba3MgTi,9.002959251,1.937931362,1.295956131,TRUE,0.00014028,0.998841584
TiFe4Os,9.002523422,6.192096113,0.95448297,TRUE,0.016890451,0.999971688
Li14AsP(Se5I)2,9.002268791,1.716187238,1.275874219,TRUE,0.020684361,0.998103738
KLaIn,9.001983643,0.890442464,1.356235273,TRUE,0.063422047,1.000344157
DyYFe2,9.001935959,3.143983329,1.209886198,TRUE,0.010670051,1.000007987
Nd2MgPd,9.001299858,3.72677071,1.132696791,TRUE,0.00377883,1.000023603
BaCa3In,9.000894547,0.828195322,1.350900795,TRUE,0.000310078,0.997793078
AgSbCl4,8.999760628,6.786381109,0.959737376,TRUE,3.20E-05,1.000799894
Nd2(BiO2)7,8.999568939,5.622985911,1.020600683,TRUE,0.054466933,1.000161171
NbGaFe4,8.999189377,7.615215604,0.900994265,TRUE,0.033876762,1.000061035
NaSrAg,8.998650551,1.44618661,1.320690335,TRUE,0.037459016,0.993130207
Li5SbS4,8.998613358,3.973587238,1.152287377,TRUE,0.057197332,1.000063181
K4FeSe,8.997938156,1.154899943,1.312015603,TRUE,0.000260532,1.000028968
YMgCrCd,8.997713089,4.534625532,1.015820832,TRUE,0.086410761,1.000626802
Li2MnVP2(HO5)2,8.997105598,6.608316877,0.914681258,TRUE,0.028606996,1.000012398
CsNd2Ag,8.996678352,4.637138956,1.083738208,TRUE,0.03705065,0.999996305
Co6Re6N,8.9965868,5.81153266,1.009131632,TRUE,0.015174761,0.999827325
Ba2EuDy,8.996451378,0.981488798,1.310595157,TRUE,0.087555923,0.999817669
SrLi4Ti,8.995993614,1.772945404,1.274505761,TRUE,0.009475291,1.000096202
Ca3ZnRh,8.995430946,1.603838948,1.234295509,TRUE,0.000259981,0.999080837
KTiInFe,8.995357513,1.685596772,1.19710209,TRUE,0.088788971,1.000023007
YZrCdAg,8.994908333,2.746954823,1.237155928,TRUE,0.018466145,0.999105573
GdDy2Mg,8.994535446,4.927725952,1.001113102,TRUE,0.01005508,1.000012398
Rb3ScGa,8.994277954,1.020775493,1.26108072,TRUE,0.006239712,1.000012875
Ca4CuSi,8.992323875,1.135262705,1.303187443,TRUE,0.004435524,0.993721247
K3BiBr,8.992321968,0.980570676,1.290504536,TRUE,0.00014247,0.999991894
Ca4MoP,8.99222374,0.461272588,1.370226525,TRUE,0.020178288,0.999423623
K3SnOs,8.991464615,1.153774935,1.341564563,TRUE,0.084364712,0.999786139
Gd2ErCd,8.991266251,7.286095413,0.946427951,TRUE,0.021403536,0.999993503
Na4CaMn,8.990645409,1.410763915,1.262634599,TRUE,0.046538562,0.998703837
Li13AlP(Se3F)3,8.990422249,4.417463327,1.123272944,TRUE,0.017315939,0.996797442
K4MgB,8.989406586,1.102398712,1.312820804,TRUE,0.030668825,0.999542475
Li16AlGa(S5I)2,8.989313126,4.084622698,1.105112508,TRUE,0.002030194,0.998823285
PmGdFe2,8.989049911,2.364117301,1.187453293,TRUE,0.020880476,1.000009656
K4TiGe,8.988994598,1.656676284,1.276029364,TRUE,0.012794957,0.99989593
BaCaZnCd,8.988991737,1.741260846,1.232226877,TRUE,0.045453414,0.994100809
Li4CaCo,8.988184929,1.324262583,1.329519664,TRUE,0.011111677,1.000703096
Dy2InFe,8.987894058,2.731205775,1.121158915,TRUE,0.035414577,1.000098228
DyZrFe2,8.986735344,2.281031669,1.209097614,TRUE,0.021924987,0.999842763
BiH3Br,8.986454964,4.162073835,1.108723483,TRUE,0.004932702,1.001357555
CaVCdIn,8.985852242,2.856614339,1.197758862,TRUE,0.053744942,1.000141382
Dy2AlIn,8.985843658,2.107560676,1.279987396,TRUE,0.002351895,0.999839306
Li16GaAs(S5I)2,8.985772133,2.977829879,1.113901123,TRUE,0.018143162,0.997150064
Li17AlAsS11I,8.985421181,1.858944752,1.290562117,TRUE,0.017724112,0.998620391
LiCa4Zr,8.984214783,1.292621832,1.245808803,TRUE,0.069475047,1.000072002
Cs3CaBe,8.983997345,4.161149638,1.104538242,TRUE,0.014264077,0.998987377
TiNbNi4,8.982057571,4.858195459,1.096518707,TRUE,0.037440836,0.999885082
Dy2LuAl,8.982042313,3.626516765,1.174302581,TRUE,0.009719059,1.000026822
Ba2GeO4,8.981845856,3.914550905,1.098407194,TRUE,0.013575345,1.000170827
LiCaDy2,8.981826782,1.708891113,1.183311448,TRUE,0.069139741,1.000018954
Zn4MoRh,8.981806755,6.991777655,0.891277498,TRUE,0.014193758,0.994087398
Y6Hg6N,8.980667114,2.889724852,1.151711498,TRUE,0.021291241,0.999733806
Ba4LaCu,8.98015213,0.843492645,1.3471212,TRUE,0.001186788,0.999998331
Y6Fe6N,8.979362488,3.750927402,1.130505792,TRUE,0.001529992,0.998643517
LiTiMn,8.978745461,5.387080905,1.017704522,TRUE,0.050879166,0.999957561
Sm2HfPb,8.978629112,2.002684335,1.251761988,TRUE,0.051722303,0.999988019
KCaTlPb,8.978067398,2.118765068,1.246550434,TRUE,0.011062875,0.99954164
Dy2CdCu,8.977773666,2.296291335,1.197897567,TRUE,0.008296624,0.999962449
Li15SiSnIO11,8.977562904,1.843314884,1.234556969,TRUE,0.023348495,1.000009656
Li3TiV,8.977327347,1.583112025,1.248569534,TRUE,0.032569394,0.999992132
Li14GaP(O2F)4,8.977232933,2.250665737,1.183333649,TRUE,0.040977314,0.998668551
BaYTm2,8.97708416,2.554687283,1.205388583,TRUE,0.095816255,0.999913752
Pm2MgSi,8.976428032,2.938014009,1.134909494,TRUE,4.98E-05,0.999831796
SmEu2Hg,8.974880219,2.636383099,1.185762502,TRUE,0.037596703,1.000011802
Gd2TaZn,8.973991394,3.262781329,1.113882599,TRUE,0.007784888,1.000048757
LiTi3Nb(PO4)6,8.972757339,6.593950494,1.034946648,TRUE,0.012149498,1.000030994
YbNd2Cu,8.9722929,6.039689462,0.969883133,TRUE,0.01896745,0.999937057
Gd2HfPb,8.970597267,3.139818655,1.173989204,TRUE,0.030839205,1.000020027
K4SbTe,8.969985008,0.348026071,1.320231962,TRUE,0.069157593,0.999945164
FeSO4F,8.969797134,6.234564732,0.954181203,TRUE,0.004999459,1.000291467
CaHfOs4,8.969415665,3.481473866,1.115554407,TRUE,0.021834224,0.999908268
GaGeH3,8.969099998,2.452163014,1.249487147,TRUE,0.075455092,1.000085592
YbEuPb2,8.969065666,2.438059253,1.173944486,TRUE,2.48E-05,1.000012159
SmCrCu2,8.969035149,4.19086944,1.131628426,TRUE,0.096949123,1.000092745
CaRe3Bi,8.968349457,2.7715361,1.200001083,TRUE,0.001542807,0.999743164
Mn3TlMo,8.968192101,6.99373567,0.928684535,TRUE,0.05872082,0.999949694
LiHfCdPb,8.966864586,2.352117321,1.187429484,TRUE,0.020403579,0.999943197
BaCo4Se,8.96626091,7.149264551,0.923860995,TRUE,0.026458308,1.000008583
ZrTaAlCd,8.965034485,5.75267253,1.024187817,TRUE,0.023426414,0.999750853
Ca4BiIr,8.964616776,2.08785221,1.251661108,TRUE,0.014940724,1.00013113
Ce18H4Pt4CO36,8.96412468,6.732898475,0.959179386,TRUE,0.028044581,1.000210047
RbY3Ga,8.963224411,1.391048539,1.301891591,TRUE,2.18E-05,0.999699533
BaSrBr,8.963144302,0.869380931,1.266665638,TRUE,0.001350984,0.99966383
POs3F,8.963095665,6.969766655,0.962599367,TRUE,0.011208162,1.00025332
RbHfNb3,8.962741852,0.973365143,1.206825545,TRUE,0.011675641,0.999835849
NdHo2Ag,8.962409019,4.933153452,1.057867696,TRUE,0.024074614,0.999962926
BeAlMo,8.962227821,5.666725788,1.010789984,TRUE,0.001342133,1.000329256
Na6GaP3,8.961696625,1.338039171,1.246394006,TRUE,7.95E-05,1.000265718
ZrGaIr3,8.961616516,4.834817825,1.104111747,TRUE,0.025121465,0.999627054
MgBiRh3,8.961154938,6.104309099,0.99067865,TRUE,0.000619605,0.999676704
Li15AsPS11Cl,8.960915565,4.139500814,1.096278325,TRUE,0.01950711,0.999921858
BaSrCa3,8.96079731,5.350882542,1.031164241,TRUE,0.0002186,0.999882221
Ba2GdSi,8.960335732,2.361761107,1.22822322,TRUE,0.023029581,1.000194311
Li17AlGaS11I,8.960163116,4.409658438,1.08647739,TRUE,0.015483871,0.998259664
LiMnFeSn,8.959713936,6.978147377,0.959172544,TRUE,0.083600879,0.999811888
BaHfZnIn,8.959519386,2.466995529,1.140239268,TRUE,0.047405303,0.999981642
Dy2MgFe,8.959404945,3.550672938,1.17496341,TRUE,0.046125367,1.00013721
SrTaNb3,8.959218025,2.578321101,1.189207574,TRUE,0.017559156,0.999688625
Cs2Sr2O3,8.958669662,1.512045023,1.279522593,TRUE,0.070339561,0.999937415
Li14SiGe(BrO2)4,8.955780029,4.329264354,1.132843613,TRUE,0.023727819,0.999718904
Y2Mg3(SiO4)3,8.9554739,5.741280337,0.954392789,TRUE,0.032367259,0.994645357
Y3ZrTi,8.955180168,1.576687094,1.267788437,TRUE,0.035046786,0.999725938
Ca3InSe,8.955010414,0.970861488,1.328926481,TRUE,0.010225669,1.000126123
NaTmFe2,8.954990387,3.980898013,1.068636445,TRUE,0.07234589,1.000036836
Rb3TiIn,8.954621315,1.29068198,1.249699227,TRUE,0.009792745,0.993827581
CeEu2Zn,8.954440117,7.215369292,0.966980955,TRUE,0.061735064,0.999988377
Gd2AlAu,8.954224586,4.09122215,1.034404701,TRUE,0.003919467,0.999826789
Ce2ZnAg,8.953868866,2.328163937,1.14767948,TRUE,0.059777185,0.999979615
Nd2MnTl,8.953424454,2.612932162,1.236640132,TRUE,0.096607856,1.000025272
Nd(SnO2)2,8.952958107,7.393113217,0.893063187,TRUE,0.018520892,1.000239372
Li3ZrBi,8.951640129,0.930643106,1.337868036,TRUE,0.003153816,0.998667955
AgH9O5,8.951558113,2.375597029,1.18641244,TRUE,0.07862217,1.001054049
Eu2MnAu,8.950808525,2.534914477,1.240827411,TRUE,0.086122677,0.999943972
ZnNiRu3,8.950047493,5.618505025,1.021971115,TRUE,0.024036333,0.999963522
YCdFe6,8.950019836,4.461235341,1.072934836,TRUE,0.007449865,0.999951363
Na(MnRe)2,8.94976902,5.315481969,1.002759809,TRUE,0.044532791,1.000560641
Ca3YTe,8.949555397,1.391354578,1.232793414,TRUE,0.037752956,0.999611735
HfMg4Ta,8.949454308,6.659679172,0.895412949,TRUE,0.080759548,0.999924779
BaCo2Pd,8.949276924,3.651586511,1.059473429,TRUE,0.084012188,0.999951482
Rb3LaGa,8.949235916,1.06703804,1.307840066,TRUE,0.017293394,1.000026345
Li15GeP(Se3Br)3,8.949121475,2.156134816,1.22858353,TRUE,0.022802666,0.999322057
LaTaAl,8.946573257,8.590691056,0.921745418,TRUE,0.018426195,0.998977542
NaCa3Bi,8.946147919,1.514768828,1.235121156,TRUE,0.004373759,0.999800444
YbPrFe2,8.94567585,2.807474235,1.193804167,TRUE,0.080573276,1.000044465
Rb3CaIn,8.945349693,1.145261935,1.259153262,TRUE,0.018762782,0.995337665
Li17GePSe11F,8.943129539,4.417875832,1.035389749,TRUE,0.014408261,0.996560335
KFe4Rh,8.943101883,6.046085741,0.956643063,TRUE,0.050682843,1.000058651
K3SbPb,8.942307472,1.758726928,1.24900225,TRUE,0.011259124,0.972223401
SnGeH3,8.942255974,5.165245292,1.068191865,TRUE,0.00429295,1.00033319
TaTiFeSi,8.941774368,4.251409204,1.06693909,TRUE,0.027775243,0.999839902
Ba4CaV,8.940031052,2.11430333,1.225436534,TRUE,0.027172521,0.999906659
SrLaTlFe,8.939349174,1.832339593,1.251718688,TRUE,0.029278353,0.998706937
BaCaCdIn,8.939112663,2.357570169,1.255588163,TRUE,0.025318548,0.999078274
YbNdHg2,8.938978195,3.030727125,1.163456379,TRUE,9.78E-05,0.999976277
YCdCo4,8.938588142,6.113928744,1.005433946,TRUE,0.030314744,0.981404424
LiMnP2H5O9,8.937441826,6.310009603,0.919611808,TRUE,0.072612479,1.000022769
Pr3MgAl2,8.937265396,2.212476378,1.186359471,TRUE,0.038797393,1.000086665
Ba3YSc,8.934481621,0.942010483,1.267044625,TRUE,0.069800131,0.999352038
RbCa3Mg,8.93391037,1.032114299,1.223370949,TRUE,0.017177284,0.999944806
Ho2CdAg,8.933367729,2.86198573,1.216865488,TRUE,0.004133284,1.000055432
LiMg2Ti,8.930960655,4.842167393,1.105340952,TRUE,0.069298759,1.000002265
Ca3MnTe,8.9304533,1.276866985,1.261548133,TRUE,0.002118096,0.999865055
ErNp2Zn,8.930260658,4.258502738,1.081824478,TRUE,0.049063221,0.999851584
Ca4TiPb,8.929735184,2.181399757,1.183734321,TRUE,0.024118021,0.999926925
Ba2EuAu,8.929085732,3.88803777,1.089940024,TRUE,0.016341671,1.000453115
KCa4Zr,8.928194046,2.94464775,1.125329705,TRUE,0.019527331,0.999233365
TiNbFe3,8.927330971,5.770515538,0.975488004,TRUE,0.026030004,0.999930561
Ba2AcY,8.927156448,2.13141774,1.287358259,TRUE,0.004728988,0.999935627
BaDy2Si,8.92636013,3.938900354,1.060992033,TRUE,0.047347829,0.999867201
K5Na,8.924778938,1.264074705,1.282453891,TRUE,0.054812059,1.000128627
LuScHg2,8.924387932,1.746784139,1.167777917,TRUE,0.008324504,1.00003624
BaTaB2,8.924075127,4.780380017,1.051182585,TRUE,0.089074716,1.000425577
Dy2MgTi,8.923516273,4.112253003,1.113672007,TRUE,0.020293504,1.000069261
CaLa4Se,8.92281723,3.577895522,1.127183992,TRUE,0.005723566,0.999862909
K2O,8.92165184,1.931895269,1.245555312,TRUE,0.077981576,1.000801325
ScMn2Ge,8.920889854,6.10987469,0.949776446,TRUE,0.008113325,1.00005722
Pm2ZrIn,8.920349121,2.744667879,1.170489447,TRUE,6.70E-05,0.999960959
CsNb3N,8.920184135,2.521116441,1.121105214,TRUE,-7.21E-05,0.99527967
K2LuW,8.9196558,0.950308959,1.312598796,TRUE,-7.58E-06,1.000073314
Na3La2,8.916870117,0.535613354,1.274888339,TRUE,0.086522385,1.00046277
NaNd2Cu,8.915060043,3.352079981,1.127616465,TRUE,0.01231049,0.999976873
CsDy2Al,8.914680481,5.971910351,0.953563647,TRUE,0.019950464,1.000023246
Ba2PrTl,8.914678574,2.627602313,1.207169107,TRUE,0.039254948,0.999894738
LiRe3W,8.912822723,3.09548907,1.096501847,TRUE,0.07098797,0.999948859
NaSeBr2,8.912453651,5.824122239,0.925401233,TRUE,0.013774559,1.000750542
KZn4B,8.909160614,4.778753999,1.05398847,TRUE,0.001724899,0.953316808
BaGdHo2,8.908975601,2.055016491,1.214829837,TRUE,0.014404923,0.999927282
CaCe2Tl,8.908654213,3.886210466,1.115222794,TRUE,0.018851832,0.999975204
TaTiZnFe,8.907816887,6.892109658,0.909781387,TRUE,0.028365731,0.999243498
Li17GaAsS11Cl,8.907497406,4.277908344,1.03743593,TRUE,0.017885223,0.996758938
Li16SiGe(O5F)2,8.90735054,4.923848801,1.072950821,TRUE,0.02356109,0.999970675
CeSm2Al,8.906936646,6.241431618,0.98174569,TRUE,0.039790824,0.999851406
TmCu(BO2)5,8.906892776,4.338587053,1.105675333,TRUE,0.008274689,0.999916911
LiTb2O4,8.906463623,6.37789957,0.973358053,TRUE,0.051462993,1.000885725
CsGd2Zr,8.905549049,1.099783716,1.254541373,TRUE,-6.38E-05,0.999646962
PCl3O,8.905464172,3.79461371,1.144167283,TRUE,4.33E-05,0.979548335
AcNd2Cu,8.905101776,6.154697061,0.967341512,TRUE,0.008604288,0.999939919
Cs3YCl,8.904455185,0.757556957,1.281630102,TRUE,0.000715122,0.999994278
Sm2GaTe,8.903985023,6.5391495,0.919461921,TRUE,0.028422028,1.000064611
Li15SiSnS11Cl,8.903841972,2.857839421,1.225072543,TRUE,0.012212113,1.000078678
RbTm2Ga,8.903252602,2.392853589,1.155341478,TRUE,0.030700341,0.999929547
MgNp2Co,8.903106689,3.239433301,1.12109914,TRUE,0.07984978,0.999979138
Sm2MgBi,8.902681351,2.966201744,1.203685796,TRUE,0.019173279,0.999932885
Lu2CdHg,8.901999474,2.466759153,1.132454704,TRUE,0.012932032,1.000066996
Li14SiSn(BrO5)2,8.901285172,6.335951889,0.93925572,TRUE,0.088268802,0.999472857
Li15SiGeSe11Cl,8.90085125,2.795701308,1.193651718,TRUE,0.015868276,1.000082493
Li15GaGe(Se3I)3,8.900547028,1.104278023,1.255444341,TRUE,0.008387432,0.998598218
Sr3ZnGa,8.89993,0.902178821,1.297421284,TRUE,0.005417377,0.999614596
BaGaFe4,8.898694038,4.161881124,1.048412556,TRUE,0.016570479,0.999206126
LiY4Zn,8.898644447,1.044011824,1.23910848,TRUE,0.054249078,1.000038862
AlH4,8.898376465,6.572948134,0.957440758,TRUE,0.075279243,1.000810027
Li2MgAl,8.896007538,2.004921331,1.199482197,TRUE,0.027413309,1.000079989
Li5Ti,8.895841599,1.298570916,1.280563872,TRUE,0.033006683,1.000031948
CaGd2Pb,8.895839691,4.425791247,1.078188081,TRUE,0.012338832,1.000091791
LiCa3Bi,8.895798683,1.54689788,1.265893453,TRUE,0.003403142,0.999484658
Sr2NdTl,8.895537376,2.334814184,1.185096265,TRUE,0.068090215,1.000018716
SrGd2Zr,8.895262718,1.992963077,1.189841914,TRUE,0.080411263,0.999945879
Li17GeAsSe11F,8.893895149,1.158491551,1.256170154,TRUE,0.014721185,0.995197415
Li15AlAsO11F,8.893743515,4.442871876,1.069786195,TRUE,0.017586052,0.999749362
